,beds,baths,size,zip_code,price
1309,4,3.5,3300.0,98125,1575000.0
1310,4,2.0,3040.0,98199,1665500.0
1311,4,2.5,2500.0,98146,577000.0
1312,4,1.0,1810.0,98126,655500.0
1313,2,2.0,1878.0,98119,1171600.0
1314,3,2.0,1411.0,98104,699000.0
1315,3,1.0,3960.0,98118,722500.0
1316,3,1.0,1000.0,98136,750000.0
1317,5,2.0,2300.0,98105,1266000.0
1318,2,2.5,890.0,98146,510000.0
1319,5,3.0,2820.0,98117,1550000.0
1320,3,1.0,1620.0,98118,600000.0
1321,3,2.0,1470.0,98136,875000.0
1322,2,2.5,1088.0,98133,475000.0
1323,5,2.0,2160.0,98106,795000.0
1324,3,3.5,3105.0,98112,2250000.0
1325,2,2.0,1200.0,98122,699950.0
1326,2,2.0,1240.0,98117,710000.0
1327,3,2.5,1550.0,98122,1065000.0
1328,7,4.0,2300.0,98122,1095000.0
1329,4,3.0,2466.0,98115,1299000.0
1330,2,2.0,1817.0,98102,2100000.0
1331,4,3.0,1500.0,98122,1155000.0
1332,4,2.0,2380.0,98144,525000.0
1333,2,2.0,1524.0,98108,710000.0
1334,3,2.5,1370.0,98117,699500.0
1335,3,2.0,1449.0,98107,720000.0
1336,2,2.0,1140.0,98103,850000.0
1337,3,2.5,1010.0,98118,615000.0
1338,9,5.0,3014.0,98178,835000.0
1339,3,3.5,1450.0,98118,580000.0
1340,2,2.0,1248.0,98122,890955.0
1341,4,2.0,2600.0,98117,1098500.0
1342,3,2.0,1328.0,98103,929950.0
1343,1,1.0,614.0,98109,369950.0
1344,4,3.0,2481.0,98115,999000.0
1345,4,1.0,1420.0,98178,445000.0
1346,4,3.0,2040.0,98117,1410000.0
1347,3,3.0,1390.0,98126,1095000.0
1348,2,3.0,920.0,98107,690000.0
1349,4,3.5,1835.0,98103,1299950.0
1350,4,2.0,1840.0,98103,825000.0
1351,3,2.5,3020.0,98177,1450000.0
1352,3,2.0,2520.0,98115,1050000.0
1353,4,5.0,2240.0,98108,965000.0
1354,3,3.5,1644.0,98112,820000.0
1355,3,2.5,1880.0,98106,725000.0
1356,2,2.0,995.0,98144,850000.0
1357,1,1.0,568.0,98104,330000.0
1358,2,3.0,1226.0,98144,589990.0
1359,2,1.0,730.0,98105,25000000.0
1360,4,2.0,1500.0,98133,947000.0
1361,3,2.0,2080.0,98108,800000.0
1362,3,3.0,1425.0,98177,819950.0
1363,4,2.5,3840.0,98177,2195000.0
1364,4,3.0,2074.0,98126,812500.0
1365,5,3.0,3556.0,98115,2250000.0
1366,1,1.0,1100.0,98107,745000.0
1367,2,1.0,730.0,98106,545000.0
1368,4,2.0,1170.0,98178,390000.0
1369,4,3.0,2240.0,98118,625000.0
1370,4,2.0,1750.0,98115,855000.0
1371,2,2.0,1695.0,98126,1150000.0
1372,5,3.0,2480.0,98117,1135000.0
1373,4,2.5,1420.0,98103,760000.0
1374,2,1.0,990.0,98133,474000.0
1375,2,1.0,1520.0,98117,820000.0
1376,5,2.0,2100.0,98108,599950.0
1377,3,3.0,1740.0,98136,1010000.0
1378,2,2.0,1760.0,98108,750000.0
1379,2,2.0,1021.0,98101,981250.0
1380,4,3.5,3018.0,98103,1795000.0
1381,2,1.5,1024.0,98115,495000.0
1382,1,1.0,945.0,98109,385000.0
1383,2,1.0,2380.0,98108,640000.0
1384,5,5.0,3810.0,98177,1180000.0
1385,2,2.5,1048.0,98112,899000.0
1386,3,1.5,1610.0,98122,1106000.0
1387,1,1.0,701.0,98115,315000.0
1388,4,2.5,2213.0,98107,1075000.0
1389,2,2.0,1071.0,98119,719000.0
1390,2,1.0,850.0,98107,813000.0
1391,3,3.0,1280.0,98103,900000.0
1392,3,1.0,980.0,98119,700000.0
1393,4,3.5,3840.0,98118,1250000.0
1394,2,2.0,1006.0,98112,650000.0
1395,4,2.0,1450.0,98109,1185000.0
1396,4,2.0,2140.0,98136,960000.0
1397,4,3.0,2480.0,98103,1605000.0
1398,5,2.0,2420.0,98117,960000.0
1399,3,4.5,1760.0,98109,1440000.0
1400,2,2.0,1170.0,98144,624999.0
1401,3,2.0,1730.0,98125,910000.0
1402,1,1.0,376.0,98199,1000000.0
1403,1,1.0,636.0,98102,450000.0
1404,3,2.0,1940.0,98107,895000.0
1405,4,2.5,3400.0,98112,2100000.0
1406,3,2.0,1360.0,98125,830000.0
1407,2,2.0,875.0,98116,656500.0
1408,6,2.0,2230.0,98118,700000.0
1409,5,2.0,4190.0,98119,2300000.0
1410,3,2.5,2220.0,98117,1167500.0
1411,2,1.0,830.0,98117,450000.0
1412,3,2.5,2090.0,98108,820000.0
1413,3,1.0,1210.0,98119,795000.0
1414,2,1.0,691.0,98102,998000.0
1415,3,2.5,1820.0,98118,690000.0
1416,4,2.5,3105.0,98115,1040000.0
1417,4,2.0,1680.0,98178,517500.0
1418,3,2.0,2495.0,98105,1250000.0
1419,5,3.0,2450.0,98144,1270000.0
1420,4,2.0,2787.0,98122,1207000.0
1421,5,3.5,3310.0,98102,1637500.0
1422,2,2.0,1699.0,98109,640000.0
1423,5,4.0,3180.0,98105,2100000.0
1424,5,2.5,3350.0,98126,1275000.0
1425,2,2.0,1365.0,98122,799000.0
1426,3,3.0,1660.0,98117,1200000.0
1427,3,1.5,1880.0,98118,489000.0
1428,1,1.0,580.0,98102,395000.0
1429,3,2.0,1270.0,98146,590000.0
1430,3,1.0,860.0,98125,699000.0
1431,1,1.0,580.0,98122,475000.0
1432,3,3.5,1840.0,98117,1025000.0
1433,1,1.0,615.0,98199,315000.0
1434,5,3.0,2140.0,98125,850000.0
1435,2,2.0,1437.0,98122,969950.0
1436,2,1.5,1390.0,98107,759950.0
1437,2,1.5,870.0,98115,700000.0
1438,5,4.5,2840.0,98112,500000.0
1439,3,2.0,2260.0,98107,877000.0
1440,2,2.0,886.0,98116,660000.0
1441,1,1.0,505.0,98102,325000.0
1442,2,1.0,1048.0,98121,760000.0
1443,4,2.0,1800.0,98117,1100000.0
1444,2,2.0,1390.0,98116,954500.0
1445,3,2.5,2600.0,98136,1475000.0
1446,4,2.0,2640.0,98168,780000.0
1447,2,1.5,1020.0,98102,765000.0
1448,3,3.0,2630.0,98115,1130000.0
1449,4,3.5,2910.0,98144,1865000.0
1450,3,2.0,1580.0,98116,1000000.0
1451,2,1.0,885.0,98105,389000.0
1452,3,2.0,2100.0,98116,1325000.0
1453,4,2.0,2010.0,98105,1250000.0
1454,4,2.0,1480.0,98126,830000.0
1455,3,2.0,1560.0,98117,1180000.0
1456,1,1.0,889.0,98121,648888.0
1457,1,1.0,664.0,98102,322000.0
1458,2,2.0,804.0,98107,465600.0
1459,4,2.0,2080.0,98105,975000.0
1460,2,1.0,910.0,98117,800000.0
1461,3,2.5,1620.0,98106,875100.0
1462,3,3.5,1970.0,98105,868500.0
1463,3,2.0,1720.0,98116,869000.0
1464,4,2.0,1545.0,98103,1253000.0
1465,3,2.5,1710.0,98115,1190000.0
1466,1,2.0,1141.0,98122,699950.0
1467,2,3.0,1276.0,98106,520000.0
1468,2,1.5,1978.0,98118,858000.0
1469,2,1.0,1060.0,98125,700000.0
1470,5,3.5,3220.0,98103,820000.0
1471,4,2.0,1170.0,98168,530000.0
1472,3,2.0,1770.0,98118,660000.0
1473,2,2.0,1420.0,98107,690000.0
1474,4,2.5,2980.0,98125,1445000.0
1475,4,1.5,1630.0,98133,734950.0
1476,1,1.0,743.0,98102,522250.0
1477,2,1.0,680.0,98125,625000.0
1478,2,1.0,900.0,98168,409050.0
1479,1,1.0,635.0,98121,380000.0
1480,5,3.5,3400.0,98109,3340000.0
1481,3,2.0,1300.0,98103,735000.0
1482,2,2.0,1094.0,98122,675000.0
1483,3,2.5,1763.0,98117,1125000.0
1484,2,1.0,940.0,98118,550000.0
1485,3,2.5,1820.0,98103,990000.0
1486,1,1.0,650.0,98121,468000.0
1487,2,2.0,1200.0,98122,705000.0
1488,3,2.0,1939.0,98109,1070000.0
1489,4,2.0,1780.0,98117,1181500.0
1490,3,2.0,2370.0,98119,1180000.0
1491,2,2.5,1411.0,98117,830000.0
1492,2,1.0,512.0,98103,312000.0
1493,4,2.5,2360.0,98199,1750000.0
1494,3,2.0,2630.0,98117,1290000.0
1495,5,3.0,2700.0,98119,1025000.0
1496,1,1.0,605.0,98103,370000.0
1497,2,1.0,767.0,98136,349950.0
1498,2,1.0,1015.0,98102,650000.0
1499,2,2.0,1245.0,98168,330000.0
1500,1,1.0,513.0,98121,315000.0
1501,1,1.0,780.0,98106,500000.0
1502,4,3.0,2050.0,98136,920000.0
1503,2,2.0,1060.0,98117,650000.0
1504,2,2.0,950.0,98117,705000.0
1505,3,1.5,1870.0,98168,500000.0
1506,3,2.5,1060.0,98117,765000.0
1507,3,2.5,1860.0,98103,1025000.0
1508,3,1.5,1420.0,98117,980000.0
1509,3,1.0,1390.0,98144,850000.0
1510,3,2.0,1096.0,98117,874500.0
1511,3,1.0,1100.0,98106,468000.0
1512,3,1.0,1010.0,98178,475000.0
1513,3,3.5,1730.0,98117,975000.0
1514,2,1.5,1480.0,98118,948800.0
1515,3,2.0,1890.0,98106,700000.0
1516,4,2.0,2500.0,98144,972500.0
1517,4,3.5,2840.0,98108,925000.0
1518,3,2.0,1608.0,98103,732000.0
1519,2,2.5,1701.0,98112,1354000.0
1520,1,1.0,376.0,98199,1000000.0
1521,1,2.0,1250.0,98116,160000.0
1522,3,2.5,1790.0,98117,1050000.0
1523,4,2.0,1670.0,98106,650000.0
1524,3,2.0,1640.0,98136,900000.0
1525,4,4.5,3228.0,98119,2050000.0
1526,4,2.0,1720.0,98118,705000.0
1527,4,2.0,2060.0,98168,575000.0
1528,3,2.0,1840.0,98115,865000.0
1529,4,3.5,3180.0,98122,2485000.0
1530,3,3.0,1760.0,98125,670000.0
1531,2,1.0,1350.0,98115,799950.0
1532,2,2.0,1403.0,98125,480000.0
1533,3,2.0,1740.0,98199,1310000.0
1534,3,2.0,1490.0,98107,900000.0
1535,3,3.0,2380.0,98199,1385000.0
1536,1,1.0,815.0,98121,465000.0
1537,4,3.5,2900.0,98125,1337000.0
1538,5,3.0,2370.0,98118,800000.0
1539,4,1.0,2470.0,98178,770000.0
1540,4,1.0,1740.0,98119,925000.0
1541,1,1.0,690.0,98133,290000.0
1542,5,3.5,2610.0,98118,915000.0
1543,4,3.5,2015.0,98116,1240000.0
1544,5,3.5,3880.0,98112,2975000.0
1545,4,2.0,2280.0,98168,625000.0
1546,4,3.0,2570.0,98105,1555000.0
1547,5,2.0,2740.0,98103,1175000.0
1548,2,2.0,1469.0,98115,900000.0
1549,3,2.5,2860.0,98126,1630000.0
1550,2,2.0,1479.0,98116,640000.0
1551,5,4.5,3370.0,98117,1975000.0
1552,3,1.0,1300.0,98109,1000000.0
1553,2,1.0,780.0,98118,675000.0
1554,5,6.0,6990.0,98103,1880000.0
1555,2,2.5,867.0,98115,679000.0
1556,2,2.0,1217.0,98199,787950.0
1557,3,2.5,2120.0,98122,1365000.0
1558,2,2.0,1042.0,98101,639000.0
1559,2,2.0,1163.0,98117,648800.0
1560,3,3.5,1580.0,98144,760000.0
1561,3,2.0,1740.0,98115,1070000.0
1562,4,3.0,1810.0,98116,1118000.0
1563,1,1.0,1186.0,98109,665000.0
1564,3,1.0,1177.0,98126,650000.0
1565,2,1.5,770.0,98116,550000.0
1566,4,2.0,1870.0,98199,1040000.0
1567,1,1.0,696.0,98115,305000.0
1568,3,2.5,1380.0,98126,523750.0
1569,2,1.0,1650.0,98106,630000.0
1570,3,2.0,1640.0,98106,700000.0
1571,3,3.5,1360.0,98103,700000.0
1572,3,1.0,970.0,98177,625000.0
1573,1,1.0,490.0,98104,250000.0
1574,5,2.0,2180.0,98122,950000.0
1575,4,3.5,2970.0,98103,2080000.0
1576,4,2.0,2340.0,98103,1800000.0
1577,3,3.0,1420.0,98115,950000.0
1578,3,2.5,1520.0,98108,818000.0
1579,2,2.0,1242.0,98122,769950.0
1580,4,3.0,3410.0,98144,1850000.0
1581,4,1.0,1150.0,98118,575000.0
1582,1,1.0,691.0,98115,321000.0
1583,3,2.0,1170.0,98144,740000.0
1584,3,2.0,1360.0,98125,850000.0
1585,2,2.0,1200.0,98125,620000.0
1586,4,2.0,2680.0,98177,950000.0
1587,2,1.0,670.0,98126,510000.0
1588,1,1.0,545.0,98122,350000.0
1589,3,3.5,1240.0,98116,690000.0
1590,1,1.0,700.0,98109,300000.0
1591,4,3.0,2940.0,98126,1250000.0
1592,2,2.0,1187.0,98115,750000.0
1593,4,2.0,1488.0,98115,750000.0
1594,3,1.0,970.0,98146,515000.0
1595,3,2.5,1681.0,98126,610000.0
1596,2,2.0,1144.0,98107,769950.0
1597,4,3.5,2860.0,98199,1657500.0
1598,1,1.0,773.0,98102,425000.0
1599,3,2.5,3100.0,98112,2610000.0
1600,4,3.5,2400.0,98103,1750000.0
1601,3,2.5,2920.0,98133,985000.0
1602,2,1.0,876.0,98116,550000.0
1603,5,3.0,3450.0,98109,1981000.0
1604,3,2.5,1330.0,98107,819999.0
1605,4,3.5,2440.0,98125,1185000.0
1606,3,3.5,1580.0,98144,950000.0
1607,3,2.0,2299.0,98199,1435000.0
1608,1,1.0,594.0,98103,360000.0
1609,1,1.0,475.0,98121,385000.0
1610,5,3.0,2360.0,98103,1240000.0
1611,4,3.0,1780.0,98117,1184000.0
1612,3,2.0,2250.0,98105,2080000.0
1613,2,2.0,1073.0,98133,429900.0
1614,5,3.0,1900.0,98118,895000.0
1615,5,2.5,3090.0,98105,1600000.0
1616,5,6.5,6240.0,98115,3122000.0
1617,1,1.0,573.0,98121,310000.0
1618,2,1.0,770.0,98115,640000.0
1619,1,1.0,820.0,98121,590000.0
1620,3,2.0,1622.0,98125,692950.0
1621,2,1.0,1210.0,98144,725000.0
1622,3,1.5,1240.0,98117,850000.0
1623,3,3.0,2080.0,98108,762000.0
1624,2,2.0,875.0,98116,625000.0
1625,1,1.0,597.0,98109,360000.0
1626,2,2.0,1370.0,98168,280000.0
1627,4,2.0,2425.0,98105,1295000.0
1628,4,2.5,1760.0,98144,925000.0
1629,2,2.5,994.0,98136,670000.0
1630,1,1.0,515.0,98109,387000.0
1631,3,3.5,1660.0,98144,765000.0
1632,4,2.0,1730.0,98126,875000.0
1633,5,3.0,1790.0,98125,964000.0
1634,1,1.0,715.0,98109,500000.0
1635,2,2.0,1470.0,98126,718000.0
1636,3,2.0,2440.0,98103,1000000.0
1637,4,2.0,2880.0,98103,1485000.0
1638,3,2.0,1678.0,98103,1160000.0
1639,3,2.0,1400.0,98117,780000.0
1640,6,4.5,5200.0,98144,3050000.0
1641,1,1.0,806.0,98102,525000.0
1642,4,3.0,2311.0,98115,1211000.0
1643,3,1.5,1060.0,98178,535000.0
1644,2,1.0,1150.0,98118,575000.0
1645,5,3.0,2580.0,98109,1500000.0
1646,4,3.5,3240.0,98105,2675000.0
1647,5,3.5,3710.0,98199,2525000.0
1648,4,3.5,1632.0,98136,825000.0
1649,6,7.0,4641.0,98112,1850000.0
1650,3,3.5,1846.0,98107,1170000.0
1651,2,2.0,1353.0,98115,770000.0
1652,3,2.0,1240.0,98117,705000.0
1653,2,1.0,1760.0,98126,550000.0
1654,2,3.0,1290.0,98199,845000.0
1655,1,1.5,1285.0,98121,1250000.0
1656,4,2.5,3707.0,98177,2100000.0
1657,3,2.0,1120.0,98106,600000.0
1658,6,5.0,3300.0,98105,3598950.0
1659,3,2.0,2160.0,98115,825000.0
1660,2,1.0,1440.0,98146,488000.0
1661,5,2.0,2567.0,98144,1550000.0
1662,3,2.0,1960.0,98103,865000.0
1663,3,3.5,1657.0,98144,847198.0
1664,5,3.0,2610.0,98109,1795000.0
1665,2,2.0,1213.0,98116,800000.0
1666,1,1.0,777.0,98146,244950.0
1667,3,3.5,1590.0,98144,899000.0
1668,2,2.0,1893.0,98115,727000.0
1669,3,1.5,1570.0,98117,975000.0
1670,4,3.0,2440.0,98199,1850000.0
1671,4,4.0,3463.0,98112,2050000.0
1672,2,4.5,1840.0,98103,1049000.0
1673,2,2.0,1554.0,98115,660000.0
1674,1,1.0,567.0,98144,451000.0
1675,1,1.0,665.0,98109,479425.0
1676,2,1.0,950.0,98144,337000.0
1677,2,2.0,1371.0,98116,1295000.0
1678,3,2.0,2040.0,98144,695000.0
1679,4,2.5,2780.0,98136,1530000.0
1680,5,3.5,3410.0,98115,1725000.0
1681,2,1.5,2280.0,98144,650000.0
1682,3,2.0,2100.0,98168,510000.0
1683,2,2.0,1101.0,98115,780000.0
1684,4,3.5,1964.0,98115,1180000.0
1685,3,1.5,1030.0,98125,739000.0
1686,2,2.0,1042.0,98144,630000.0
1687,3,3.5,1740.0,98103,1020000.0
1688,1,2.0,1302.0,98121,740000.0
1689,2,2.0,905.0,98121,670000.0
1690,1,1.0,460.0,98108,1250000.0
1691,3,2.0,1540.0,98122,900000.0
1692,1,1.0,656.0,98109,470000.0
1693,5,2.0,2800.0,98103,1200000.0
1694,3,3.5,2480.0,98122,1500000.0
1695,5,3.0,2170.0,98168,740000.0
1696,5,4.0,2447.0,98117,1500000.0
1697,3,2.0,2164.0,98117,800000.0
1698,2,1.0,740.0,98126,553500.0
1699,3,2.5,2080.0,98116,1200000.0
1700,2,1.0,1800.0,98105,25000000.0
1701,2,2.0,1180.0,98106,527000.0
1702,3,2.0,2020.0,98117,1625000.0
1703,3,3.5,1150.0,98103,625000.0
1704,3,2.0,1220.0,98107,824900.0
1705,2,1.0,810.0,98146,435000.0
1706,1,1.0,696.0,98119,400000.0
1707,3,3.5,2030.0,98122,1200000.0
1708,5,3.5,3930.0,98133,1800000.0
1709,5,2.0,2920.0,98117,1359000.0
1710,4,2.0,1460.0,98116,787500.0
1711,4,1.5,2770.0,98119,850000.0
1712,2,2.0,1523.0,98121,1425000.0
1713,3,3.5,1690.0,98103,965000.0
1714,3,1.0,1170.0,98133,825000.0
1715,4,2.0,2370.0,98125,1125000.0
1716,1,1.0,712.0,98121,620000.0
1717,2,1.0,976.0,98106,475000.0
1718,2,2.0,1042.0,98102,610000.0
1719,2,2.0,1040.0,98102,685000.0
1720,1,1.0,722.0,98112,452100.0
1721,2,2.0,1367.0,98121,1350000.0
1722,1,1.0,733.0,98102,490000.0
1723,2,1.0,970.0,98116,480000.0
1724,3,2.0,1711.0,98125,675500.0
1725,2,1.0,860.0,98125,675000.0
1726,1,1.0,712.0,98109,385000.0
1727,1,1.0,704.0,98144,569000.0
1728,3,2.5,1790.0,98106,590000.0
1729,3,2.0,2140.0,98115,918000.0
1730,4,3.0,2040.0,98103,940000.0
1731,3,2.0,1894.0,98144,697000.0
1732,4,2.5,2750.0,98112,1680000.0
1733,4,3.5,2900.0,98107,1600000.0
1734,2,1.0,670.0,98106,490000.0
1735,4,2.5,2190.0,98136,1075000.0
1736,4,1.5,1810.0,98133,764000.0
1737,3,3.0,1440.0,98144,1050000.0
1738,3,2.0,2170.0,98178,560000.0
1739,2,2.0,993.0,98103,709600.0
1740,3,3.5,1450.0,98115,835000.0
1741,4,3.5,2336.0,98115,975000.0
1742,4,3.0,2320.0,98112,1472500.0
1743,3,2.0,1470.0,98106,600000.0
1744,1,1.0,672.0,98107,485000.0
1745,3,1.5,990.0,98122,775000.0
1746,4,3.0,2110.0,98115,1180000.0
1747,3,1.0,1670.0,98136,731000.0
1748,3,2.0,2060.0,98126,756110.0
1749,3,1.0,1920.0,98146,456000.0
1750,3,2.5,2910.0,98109,1975000.0
1751,2,1.5,912.0,98103,819980.0
1752,1,1.0,645.0,98126,305000.0
1753,2,2.5,1160.0,98103,850000.0
1754,3,1.0,2280.0,98116,1005000.0
1755,3,2.5,1515.0,98102,905000.0
1756,3,2.5,2600.0,98146,875000.0
1757,3,2.0,1000.0,98122,710000.0
1758,2,1.0,672.0,98168,373000.0
1759,2,2.0,1320.0,98119,860000.0
1760,3,2.0,2190.0,98106,840000.0
1761,1,2.0,1517.0,98105,1350000.0
1762,4,2.0,2160.0,98122,1400000.0
1763,4,1.0,2290.0,98103,905000.0
1764,3,1.0,1920.0,98117,725000.0
1765,3,3.0,1540.0,98115,800000.0
1766,2,2.0,983.0,98102,542500.0
1767,2,1.5,1670.0,98117,1025000.0
1768,2,2.0,880.0,98103,614500.0
1769,2,2.0,1526.0,98109,825000.0
1770,1,1.0,569.0,98104,435000.0
1771,4,3.0,2700.0,98199,1100000.0
1772,2,2.5,2282.0,98168,475000.0
1773,7,3.5,4530.0,98103,2950000.0
1774,1,1.0,698.0,98121,399999.0
1775,3,2.0,1590.0,98117,880000.0
1776,2,1.0,770.0,98116,460000.0
1777,3,2.0,2840.0,98199,1400000.0
1778,6,3.0,2350.0,98118,850000.0
1779,1,1.0,630.0,98104,335000.0
1780,1,1.0,482.0,98109,220000.0
1781,4,3.5,4350.0,98136,2000000.0
1782,1,3.0,1730.0,98118,750000.0
1783,1,1.0,761.0,98109,400000.0
1784,3,2.0,1684.0,98117,870000.0
1785,3,2.5,2040.0,98136,1200000.0
1786,2,2.0,1057.0,98105,599900.0
1787,3,2.0,2256.0,98119,1370000.0
1788,4,2.0,1900.0,98118,670000.0
1789,2,1.0,760.0,98115,775000.0
1790,2,1.0,780.0,98146,395000.0
1791,4,3.0,3020.0,98106,1499000.0
1792,1,2.5,2220.0,98103,1200000.0
1793,2,2.0,877.0,98115,415000.0
1794,4,2.0,1530.0,98118,645000.0
1795,2,1.0,850.0,98118,580000.0
1796,3,2.5,1860.0,98136,1050000.0
1797,2,2.0,980.0,98118,849950.0
1798,3,2.0,1470.0,98107,933500.0
1799,2,1.0,980.0,98144,598000.0
1800,2,2.0,1003.0,98121,875000.0
1801,3,1.0,996.0,98125,560000.0
1802,1,1.0,980.0,98106,485000.0
1803,4,1.5,2380.0,98117,937000.0
1804,2,2.0,2470.0,98102,1525000.0
1805,4,4.0,2120.0,98136,900000.0
1806,2,2.5,840.0,98115,720000.0
1807,4,5.0,1910.0,98177,800000.0
1808,2,1.0,1380.0,98106,640000.0
1809,4,5.0,2390.0,98117,1500000.0
1810,4,3.0,2840.0,98122,1399990.0
1811,2,1.0,875.0,98115,355000.0
1812,3,2.5,1813.0,98116,1275000.0
1813,3,3.5,2996.0,98115,2050000.0
1814,5,3.5,5020.0,98126,1550000.0
1815,3,2.0,1498.0,98122,935000.0
1816,2,1.0,711.0,98107,485000.0
1817,4,3.0,2740.0,98115,1220000.0
1818,3,2.0,1328.0,98103,920000.0
1819,2,2.0,1332.0,98199,845000.0
1820,3,2.0,2020.0,98117,840000.0
1821,1,1.0,916.0,98121,652500.0
1822,2,2.0,1546.0,98108,669000.0
1823,4,3.0,2970.0,98118,720000.0
1824,3,3.5,1615.0,98133,796000.0
1825,2,2.0,1170.0,98144,625000.0
1826,3,2.0,1350.0,98136,722500.0
1827,2,2.0,1143.0,98107,689900.0
1828,3,2.5,1220.0,98109,900000.0
1829,4,1.5,2100.0,98199,875000.0
1830,4,1.5,3200.0,98117,1290000.0
1831,1,2.0,1137.0,98119,930000.0
1832,3,2.0,2930.0,98146,775000.0
1833,2,1.0,808.0,98115,422500.0
1834,4,4.0,2550.0,98117,1550000.0
1835,2,2.0,789.0,98107,475000.0
1836,3,3.0,2546.0,98109,1810000.0
1837,2,1.0,680.0,98146,565000.0
1838,2,1.5,1000.0,98117,640000.0
1839,3,2.0,1676.0,98115,840000.0
1840,2,1.0,985.0,98121,790000.0
1841,1,1.0,750.0,98116,725000.0
1842,1,1.0,843.0,98125,370000.0
1843,4,2.0,3220.0,98177,2000000.0
1844,2,2.0,2340.0,98105,1398000.0
1845,1,1.0,543.0,98109,390000.0
1846,5,3.0,4040.0,98105,1650000.0
1847,2,1.0,990.0,98108,455000.0
1848,4,4.0,2850.0,98105,1755000.0
1849,4,2.5,1620.0,98126,849950.0
1850,1,1.0,514.0,98122,345000.0
1851,2,1.0,1240.0,98116,656500.0
1852,3,2.5,1620.0,98112,935000.0
1853,3,3.0,1608.0,98126,625000.0
1854,4,1.0,1530.0,98117,740000.0
1855,4,2.0,2270.0,98119,1335000.0
1856,1,1.0,908.0,98107,475000.0
1857,2,1.0,1180.0,98122,677000.0
1858,1,1.0,672.0,98107,464000.0
1859,3,1.5,998.0,98117,610000.0
1860,4,2.0,2220.0,98144,740000.0
1861,1,1.0,700.0,98119,405000.0
1862,7,6.0,7636.0,98103,2225000.0
1863,4,5.5,3530.0,98118,1550000.0
1864,3,2.0,1620.0,98117,675000.0
1865,4,3.0,1620.0,98117,950000.0
1866,2,2.0,1138.0,98126,515000.0
1867,1,1.0,669.0,98121,385000.0
1868,4,3.5,2600.0,98108,1060000.0
1869,3,2.0,1960.0,98115,900000.0
1870,2,2.0,950.0,98106,395000.0
1871,2,2.0,1410.0,98112,880000.0
1872,2,1.5,1022.0,98144,729000.0
1873,4,2.0,2840.0,98126,1175000.0
1874,1,1.0,712.0,98116,500000.0
1875,5,2.0,1920.0,98118,739000.0
1876,3,3.5,3880.0,98199,2500000.0
1877,3,2.0,1010.0,98106,650000.0
1878,6,4.0,3300.0,98103,1237500.0
1879,3,1.0,1070.0,98178,580000.0
1880,3,1.0,1270.0,98117,1050000.0
1881,3,2.0,1413.0,98103,1099970.0
1882,3,2.5,1820.0,98115,1030000.0
1883,2,2.0,1415.0,98125,469000.0
1884,3,3.0,2212.0,98109,1470000.0
1885,3,3.5,3290.0,98126,1400000.0
1886,2,2.0,1391.0,98115,672500.0
1887,2,2.0,1372.0,98125,649950.0
1888,2,1.5,960.0,98199,515000.0
1889,3,2.5,1890.0,98144,699000.0
1890,4,3.0,2230.0,98115,1150000.0
1891,1,1.5,952.0,98101,750000.0
1892,2,1.0,925.0,98103,535000.0
1893,4,2.0,1820.0,98117,760000.0
1894,8,4.5,3600.0,98105,1500000.0
1895,2,2.5,1305.0,98116,770000.0
1896,3,2.0,1840.0,98117,959630.0
1897,1,1.0,782.0,98101,519990.0
1898,2,2.5,1040.0,98117,705000.0
1899,2,2.0,1050.0,98103,480000.0
1900,2,2.0,1019.0,98119,813000.0
1901,4,2.5,3198.0,98103,1712000.0
1902,1,1.0,557.0,98105,222000.0
1903,2,2.5,950.0,98107,675000.0
1904,3,1.0,1050.0,98117,835000.0
1905,1,1.0,533.0,98126,300000.0
1906,3,1.0,860.0,98178,425000.0
1907,4,3.0,1890.0,98144,699000.0
1908,2,2.5,1138.0,98126,515000.0
1909,4,2.0,1830.0,98146,535000.0
1910,2,1.0,1980.0,98144,699950.0
1911,3,5.5,1730.0,98105,850000.0
1912,3,3.0,2462.0,98117,915000.0
1913,3,3.5,1300.0,98106,583000.0
1914,4,2.0,1550.0,98103,1325000.0
1915,3,3.5,1679.0,98126,689000.0
1916,3,1.0,1220.0,98116,680000.0
1917,3,1.5,1540.0,98178,535000.0
1918,3,2.0,1520.0,98116,916500.0
1919,3,1.0,1320.0,98168,529000.0
1920,2,1.0,1290.0,98103,640000.0
1921,3,2.5,1870.0,98117,890000.0
1922,3,3.5,1762.0,98102,1000000.0
1923,3,1.0,1240.0,98118,531000.0
1924,3,1.5,1307.0,98125,650000.0
1925,2,2.0,1167.0,98107,650000.0
1926,2,1.5,1070.0,98103,849950.0
1927,2,1.0,1820.0,98125,1037300.0
1928,3,2.0,1790.0,98115,900000.0
1929,5,3.5,3700.0,98119,2050000.0
1930,4,3.5,3340.0,98144,2100000.0
1931,4,2.5,2250.0,98106,924900.0
1932,3,2.0,1799.0,98103,940000.0
1933,1,1.0,584.0,98199,411000.0
1934,5,2.5,4639.0,98112,3350000.0
1935,3,1.0,1810.0,98178,512000.0
1936,1,1.0,907.0,98119,585000.0
1937,3,2.0,2120.0,98117,1345000.0
1938,1,1.0,616.0,98101,399900.0
1939,6,6.0,1780.0,98168,733500.0
1940,4,2.0,2630.0,98115,1350000.0
1941,5,3.0,3060.0,98116,950000.0
